room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1470735,690696,Entire home/apt,,Cabbagetown-South St.James Town (71),60,4.5,2,1.0,58.0,,43.666762,-79.367277,2017-03-12 15:01:19.606490
13977666,68449903,Entire home/apt,,Moss Park (73),37,4.5,2,1.0,57.0,,43.656323,-79.370731,2017-03-12 15:01:19.600574
12926509,21529743,Entire home/apt,,Rosedale-Moore Park (98),0,0.0,2,1.0,54.0,,43.671197,-79.385708,2017-03-12 15:01:18.127104
14552235,66057765,Entire home/apt,,Annex (95),4,4.0,4,1.0,54.0,,43.665792,-79.410238,2017-03-12 15:01:18.121695
17255252,103698287,Entire home/apt,,Bay Street Corridor (76),0,0.0,4,1.0,55.0,,43.648973,-79.380095,2017-03-12 15:01:18.114620
13989894,76137509,Entire home/apt,,Dovercourt-Wallace Emerson-Junction (93),51,5.0,4,2.0,61.0,,43.668548,-79.42069,2017-03-12 15:01:18.112162
1747269,9195402,Entire home/apt,,Regent Park (72),37,4.5,2,1.0,50.0,,43.657985,-79.362395,2017-03-12 15:01:18.109335
12793968,41505590,Entire home/apt,,Niagara (82),0,0.0,2,1.0,56.0,,43.637573,-79.404917,2017-03-12 15:01:18.104776
11212868,55357443,Entire home/apt,,North St.James Town (74),10,4.0,3,1.0,54.0,,43.669429,-79.372389,2017-03-12 15:01:18.097619
16795237,6530361,Entire home/apt,,Bay Street Corridor (76),2,0.0,2,1.0,61.0,,43.668154,-79.388972,2017-03-12 15:01:18.091370
9447725,277757,Entire home/apt,,Humewood-Cedarvale (106),2,0.0,4,1.0,56.0,,43.685624,-79.429252,2017-03-12 15:01:16.980783
713970,3676504,Entire home/apt,,Church-Yonge Corridor (75),16,4.5,5,1.0,45.0,,43.662874,-79.38227,2017-03-12 15:01:16.978361
6276955,4763862,Entire home/apt,,Annex (95),47,4.5,2,0.0,54.0,,43.67046,-79.416856,2017-03-12 15:01:16.970429
15677711,7800061,Entire home/apt,,Waterfront Communities-The Island (77),2,0.0,2,0.0,55.0,,43.644346,-79.392958,2017-03-12 15:01:16.958263
8635971,39256205,Entire home/apt,,Trinity-Bellwoods (81),2,0.0,2,0.0,49.0,,43.65501,-79.417379,2017-03-12 15:01:16.946981
16552698,3352803,Entire home/apt,,Church-Yonge Corridor (75),1,0.0,2,0.0,61.0,,43.665595,-79.380046,2017-03-12 15:01:16.944299
16779923,38592651,Entire home/apt,,Kensington-Chinatown (78),1,0.0,5,0.0,54.0,,43.655514,-79.391401,2017-03-12 15:01:15.441085
16407797,63968705,Entire home/apt,,Palmerston-Little Italy (80),4,4.5,4,2.0,54.0,,43.660777,-79.416557,2017-03-12 15:01:15.429384
3530015,2543303,Entire home/apt,,Church-Yonge Corridor (75),61,4.5,4,1.0,62.0,,43.658943,-79.381647,2017-03-12 15:01:15.423900
8273070,24800708,Entire home/apt,,Roncesvalles (86),32,5.0,2,1.0,45.0,,43.645016,-79.434368,2017-03-12 15:01:15.421533
15902518,103057733,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,53.0,,43.639002,-79.396524,2017-03-12 15:01:15.416406
15567251,39697587,Entire home/apt,,Church-Yonge Corridor (75),0,0.0,1,0.0,49.0,,43.656217,-79.375213,2017-03-12 15:01:15.409576
16867915,112403897,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,61.0,,43.645981,-79.389217,2017-03-12 15:01:13.930760
13296948,2394124,Entire home/apt,,Little Portugal (84),8,5.0,2,1.0,55.0,,43.641055,-79.422143,2017-03-12 15:01:13.924049
16904122,58697862,Entire home/apt,,Annex (95),0,0.0,4,2.0,61.0,,43.672036,-79.410189,2017-03-12 15:01:13.902770
4240983,1402232,Entire home/apt,,South Parkdale (85),202,5.0,5,1.0,49.0,,43.639539,-79.427938,2017-03-12 15:01:12.368334
15841025,92635593,Entire home/apt,,Annex (95),16,4.5,2,0.0,61.0,,43.673547,-79.401273,2017-03-12 15:01:12.366135
16519421,4068231,Entire home/apt,,Moss Park (73),0,0.0,2,0.0,52.0,,43.657579,-79.37115,2017-03-12 15:01:12.346628
3526663,15495101,Entire home/apt,,Dovercourt-Wallace Emerson-Junction (93),58,5.0,2,1.0,47.0,,43.670276,-79.429913,2017-03-12 15:01:11.010075
13732381,44944135,Entire home/apt,,Trinity-Bellwoods (81),17,5.0,2,1.0,53.0,,43.651397,-79.416218,2017-03-12 15:01:11.000998
4782768,1024756,Entire home/apt,,Waterfront Communities-The Island (77),141,5.0,4,1.0,61.0,,43.642752,-79.376284,2017-03-12 15:01:10.984213
15967341,37261812,Entire home/apt,,Niagara (82),8,5.0,4,1.0,55.0,,43.643081,-79.422158,2017-03-12 15:01:09.933281
4100292,2645602,Entire home/apt,,Wychwood (94),39,4.5,2,0.0,55.0,,43.672219,-79.433315,2017-03-12 15:01:09.930773
16807754,8109677,Entire home/apt,,Cabbagetown-South St.James Town (71),9,5.0,2,2.0,46.0,,43.666047,-79.377245,2017-03-12 15:01:09.914067
16192323,105740677,Entire home/apt,,Waterfront Communities-The Island (77),3,4.5,2,1.0,46.0,,43.643924,-79.40265,2017-03-12 15:01:08.765286
17017566,3131060,Entire home/apt,,Waterfront Communities-The Island (77),1,0.0,2,0.0,58.0,,43.654573,-79.354314,2017-03-12 15:01:08.738992
16172347,103698287,Entire home/apt,,Church-Yonge Corridor (75),2,0.0,2,0.0,45.0,,43.66268,-79.383403,2017-03-12 15:01:07.715478
16811457,44609654,Entire home/apt,,North St.James Town (74),5,5.0,4,0.0,61.0,,43.66755,-79.378571,2017-03-12 15:01:07.700613
12108120,64925736,Entire home/apt,,Waterfront Communities-The Island (77),45,5.0,3,2.0,61.0,,43.647382,-79.395907,2017-03-12 15:01:06.373203
6037790,15433871,Entire home/apt,,Church-Yonge Corridor (75),19,4.5,4,1.0,60.0,,43.667457,-79.384019,2017-03-12 15:01:06.326696
13075056,72494712,Entire home/apt,,Trinity-Bellwoods (81),32,5.0,2,1.0,61.0,,43.645726,-79.421732,2017-03-12 15:01:04.876940
13412750,72721077,Entire home/apt,,Annex (95),6,5.0,2,1.0,58.0,,43.670621,-79.41356,2017-03-12 15:01:03.849962
16633225,109872368,Entire home/apt,,Little Portugal (84),5,5.0,3,1.0,42.0,,43.650073,-79.432352,2017-03-12 15:01:03.842427
181819,528948,Entire home/apt,,Kensington-Chinatown (78),183,4.5,3,1.0,44.0,,43.654801,-79.403941,2017-03-12 15:01:01.795248
15461790,45372441,Entire home/apt,,Palmerston-Little Italy (80),14,4.5,2,1.0,49.0,,43.663171,-79.411165,2017-03-12 15:01:01.789893
16337877,53955322,Entire home/apt,,Kensington-Chinatown (78),17,4.5,3,1.0,52.0,,43.65514,-79.402621,2017-03-12 15:01:01.781411
14722831,91644709,Entire home/apt,,Annex (95),21,4.5,3,1.0,45.0,,43.671907,-79.389509,2017-03-12 15:01:01.776566
14238612,86557013,Entire home/apt,,South Riverdale (70),4,3.0,3,1.0,61.0,,43.665966,-79.338523,2017-03-12 15:00:59.100358
13709194,10549313,Entire home/apt,,Danforth (66),5,4.5,2,0.0,58.0,,43.68172,-79.339222,2017-03-12 15:00:59.089753
985003,2396097,Entire home/apt,,South Riverdale (70),47,4.5,2,1.0,61.0,,43.66699,-79.337572,2017-03-12 15:00:58.144612
10031800,36366325,Entire home/apt,,South Riverdale (70),0,0.0,3,1.0,54.0,,43.673551,-79.329215,2017-03-12 15:00:58.142188
1924109,9793415,Entire home/apt,,Blake-Jones (69),45,5.0,4,1.0,61.0,,43.675204,-79.334212,2017-03-12 15:00:58.132597
4810306,24759793,Entire home/apt,,Woodbine-Lumsden (60),23,5.0,2,1.0,46.0,,43.691802,-79.309157,2017-03-12 15:00:58.123594
1110760,377846,Entire home/apt,,East End-Danforth (62),21,4.5,2,1.0,43.0,,43.682259,-79.306847,2017-03-12 15:00:58.114156
3442291,1495855,Entire home/apt,,Greenwood-Coxwell (65),2,0.0,2,1.0,44.0,,43.666472,-79.316913,2017-03-12 15:00:56.884854
666670,377846,Entire home/apt,,East End-Danforth (62),25,4.5,3,1.0,43.0,,43.685244,-79.2911,2017-03-12 15:00:56.876253
12233086,8903918,Entire home/apt,,Danforth (66),19,4.5,2,1.0,61.0,,43.683229,-79.330359,2017-03-12 15:00:56.858530
11162658,32092710,Entire home/apt,,Birchcliffe-Cliffside (122),0,0.0,2,1.0,58.0,,43.677319,-79.279504,2017-03-12 15:00:55.613343
7671420,10952375,Entire home/apt,,South Riverdale (70),3,4.5,2,1.0,58.0,,43.659543,-79.335004,2017-03-12 15:00:53.014687
3476476,17510834,Entire home/apt,,Yonge-St.Clair (97),4,4.0,1,0.0,61.0,,43.684745,-79.39652,2017-03-12 15:00:48.816017
14433188,16527941,Entire home/apt,,Forest Hill South (101),3,3.5,2,1.0,46.0,,43.700322,-79.412954,2017-03-12 15:00:48.806211
11654622,6414861,Entire home/apt,,Forest Hill South (101),3,4.5,3,1.0,58.0,,43.687493,-79.420006,2017-03-12 15:00:48.802998
15917412,103272298,Entire home/apt,,Broadview North (57),2,0.0,2,0.0,46.0,,43.689316,-79.353499,2017-03-12 15:00:47.444817
5955539,8165163,Entire home/apt,,Humewood-Cedarvale (106),27,4.5,4,1.0,54.0,,43.684988,-79.429582,2017-03-12 15:00:47.438838
13968157,81665015,Entire home/apt,,Casa Loma (96),10,4.5,4,1.0,61.0,,43.688371,-79.41154,2017-03-12 15:00:47.432606
7278811,38110784,Entire home/apt,,Casa Loma (96),1,0.0,2,1.0,49.0,,43.688118,-79.412531,2017-03-12 15:00:47.429428
17014494,34634794,Entire home/apt,,Yonge-St.Clair (97),0,0.0,4,1.0,49.0,,43.693301,-79.397148,2017-03-12 15:00:46.086085
9512679,49045726,Entire home/apt,,Oakwood Village (107),17,5.0,2,0.0,42.0,,43.688418,-79.431873,2017-03-12 15:00:46.075559
16576512,24051929,Entire home/apt,,Willowdale West (37),2,0.0,2,1.0,46.0,,43.774733,-79.415026,2017-03-12 15:00:46.061291
1231007,1794715,Entire home/apt,,Humewood-Cedarvale (106),1,0.0,2,0.0,46.0,,43.688565,-79.424857,2017-03-12 15:00:44.954687
13978044,62459741,Entire home/apt,,Willowdale East (51),4,4.5,4,2.0,57.0,,43.755167,-79.405728,2017-03-12 15:00:44.950728
10265929,52783397,Entire home/apt,,Humewood-Cedarvale (106),1,0.0,2,1.0,54.0,,43.685354,-79.42053,2017-03-12 15:00:44.948103
13030039,6965830,Entire home/apt,,Humewood-Cedarvale (106),13,5.0,2,1.0,61.0,,43.6866,-79.421134,2017-03-12 15:00:44.939787
13273607,15355723,Entire home/apt,,Yonge-Eglinton (100),3,4.5,2,1.0,55.0,,43.702834,-79.407515,2017-03-12 15:00:44.933382
9523140,12415230,Entire home/apt,,Forest Hill South (101),0,0.0,2,0.0,54.0,,43.703161,-79.411363,2017-03-12 15:00:43.469112
13770419,19061675,Entire home/apt,,Henry Farm (53),1,0.0,2,1.0,46.0,,43.775946,-79.342109,2017-03-12 15:00:43.466279
16621373,57017893,Entire home/apt,,Humewood-Cedarvale (106),0,0.0,2,1.0,61.0,,43.684576,-79.420853,2017-03-12 15:00:43.464297
11770353,62655329,Entire home/apt,,Don Valley Village (47),4,5.0,2,1.0,61.0,,43.774105,-79.35612,2017-03-12 15:00:43.450144
6853434,35912777,Entire home/apt,,Casa Loma (96),1,0.0,2,1.0,53.0,,43.687129,-79.412706,2017-03-12 15:00:43.445878
13263337,12742095,Entire home/apt,,Willowdale East (51),7,4.5,4,1.0,61.0,,43.762295,-79.409368,2017-03-12 15:00:41.884284
17559002,893099,Entire home/apt,,Humewood-Cedarvale (106),0,0.0,2,0.0,46.0,,43.686524,-79.430595,2017-03-12 15:00:41.879026
16632873,8707915,Entire home/apt,,Forest Hill South (101),5,4.5,2,0.0,42.0,,43.690048,-79.41267,2017-03-12 15:00:41.873867
14164224,54718394,Entire home/apt,,Casa Loma (96),18,5.0,3,1.0,49.0,,43.685064,-79.403029,2017-03-12 15:00:41.870361
9504565,46952709,Entire home/apt,,Humewood-Cedarvale (106),1,0.0,2,1.0,58.0,,43.685207,-79.420543,2017-03-12 15:00:41.859549
7368315,38609344,Entire home/apt,,Yonge-St.Clair (97),3,3.5,2,1.0,59.0,,43.687549,-79.400528,2017-03-12 15:00:40.489089
4377456,6654535,Entire home/apt,,Flemingdon Park (44),0,0.0,1,1.0,54.0,,43.719817,-79.333207,2017-03-12 15:00:35.747224
4816720,15203276,Entire home/apt,,Henry Farm (53),3,4.0,2,0.0,61.0,,43.774282,-79.337559,2017-03-12 15:00:34.525434
13311794,21449445,Entire home/apt,,Danforth (66),0,0.0,2,1.0,54.0,,43.686279,-79.316504,2017-03-12 15:00:34.516110
9393058,25345305,Entire home/apt,,Danforth (66),2,0.0,4,1.0,54.0,,43.684753,-79.318929,2017-03-12 15:00:34.509562
6523633,21496303,Entire home/apt,,Danforth (66),0,0.0,2,1.0,61.0,,43.685744,-79.320392,2017-03-12 15:00:34.501726
13548151,74991268,Entire home/apt,,East End-Danforth (62),3,4.5,5,2.0,46.0,,43.684508,-79.309428,2017-03-12 15:00:32.850628
14725241,91665739,Entire home/apt,,Danforth East York (59),3,4.5,2,1.0,53.0,,43.689966,-79.338841,2017-03-12 15:00:32.827051
17368603,117372455,Entire home/apt,,Tam O'Shanter-Sullivan (118),0,0.0,4,1.0,52.0,,43.775361,-79.297052,2017-03-12 15:00:31.493299
9974111,34235149,Entire home/apt,,Church-Yonge Corridor (75),2,0.0,2,1.0,61.0,,43.660758,-79.380821,2017-03-12 15:00:24.222168
12586974,68270605,Entire home/apt,,Moss Park (73),1,0.0,1,2.0,58.0,,43.653242,-79.36827,2017-03-12 15:00:24.201236
13652181,57969579,Entire home/apt,,Annex (95),45,4.5,2,1.0,49.0,,43.670643,-79.405775,2017-03-12 15:00:24.196602
820177,149566,Entire home/apt,,Palmerston-Little Italy (80),24,4.5,3,1.0,60.0,,43.656955,-79.420026,2017-03-12 15:00:24.189767
15900006,42256008,Entire home/apt,,North St.James Town (74),2,0.0,2,0.0,53.0,,43.669198,-79.373681,2017-03-12 15:00:23.473107
14608253,5229062,Entire home/apt,,Greenwood-Coxwell (65),2,0.0,2,1.0,61.0,,43.669896,-79.318663,2017-03-12 15:00:23.461345
10538036,54342000,Entire home/apt,,Playter Estates-Danforth (67),6,5.0,4,1.0,44.0,,43.678997,-79.357268,2017-03-12 15:00:23.454150
15405811,55815777,Entire home/apt,,Trinity-Bellwoods (81),25,4.5,2,0.0,53.0,,43.644729,-79.418622,2017-03-12 15:00:22.152144
2182306,725614,Entire home/apt,,Woodbine-Lumsden (60),22,4.5,2,0.0,49.0,,43.68904,-79.31407,2017-03-12 15:00:22.147081
6093467,31623208,Entire home/apt,,Moss Park (73),15,4.5,2,1.0,48.0,,43.661141,-79.372774,2017-03-12 15:00:22.142287
17564927,63297078,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,6,1.0,58.0,,43.645692,-79.401071,2017-03-12 15:00:22.139503
6452493,33692973,Entire home/apt,,Palmerston-Little Italy (80),116,5.0,2,0.0,46.0,,43.660667,-79.424043,2017-03-12 15:00:22.136737
13961131,30067143,Entire home/apt,,Church-Yonge Corridor (75),13,5.0,2,1.0,58.0,,43.668316,-79.380415,2017-03-12 15:00:22.134200
17641708,63297078,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,6,1.0,58.0,,43.643212,-79.37288,2017-03-12 15:00:22.131862
9543175,49288354,Entire home/apt,,North St.James Town (74),11,4.5,3,1.0,49.0,,43.669587,-79.373626,2017-03-12 15:00:22.120556
16913030,89164066,Entire home/apt,,Niagara (82),5,4.5,2,0.0,46.0,,43.640693,-79.405798,2017-03-12 15:00:20.972251
5257530,16602271,Entire home/apt,,Moss Park (73),28,4.0,3,0.0,45.0,,43.658159,-79.367539,2017-03-12 15:00:20.958657
8771696,17602902,Entire home/apt,,Church-Yonge Corridor (75),85,4.5,6,1.0,61.0,,43.664943,-79.382305,2017-03-12 15:00:20.952650
1851507,9669365,Entire home/apt,,Palmerston-Little Italy (80),107,4.5,3,2.0,58.0,,43.656683,-79.41216,2017-03-12 15:00:20.945868
6948046,174367,Entire home/apt,,Danforth East York (59),28,5.0,3,1.0,58.0,,43.689704,-79.345784,2017-03-12 15:00:19.801763
8953011,9683261,Entire home/apt,,Humewood-Cedarvale (106),15,5.0,2,1.0,57.0,,43.684842,-79.420495,2017-03-12 15:00:19.795435
11239943,9923100,Entire home/apt,,Church-Yonge Corridor (75),22,4.5,2,0.0,46.0,,43.665986,-79.382003,2017-03-12 15:00:19.793119
4204205,16290105,Entire home/apt,,Waterfront Communities-The Island (77),18,5.0,3,1.0,58.0,,43.643861,-79.393518,2017-03-12 15:00:19.789639
15732781,97321849,Entire home/apt,,North St.James Town (74),3,4.5,4,1.0,58.0,,43.668022,-79.370691,2017-03-12 15:00:18.390004
17481771,19388282,Entire home/apt,,Trinity-Bellwoods (81),0,0.0,2,1.0,54.0,,43.647789,-79.41908,2017-03-12 15:00:17.736218
17546262,119040862,Entire home/apt,,Kensington-Chinatown (78),2,0.0,6,3.0,56.0,,43.655034,-79.394547,2017-03-12 15:00:17.725858
13883417,65091239,Entire home/apt,,Waterfront Communities-The Island (77),7,5.0,2,1.0,61.0,,43.64085,-79.396992,2017-03-12 15:00:17.717613
6228027,17681415,Entire home/apt,,Greenwood-Coxwell (65),26,5.0,2,1.0,61.0,,43.675355,-79.322286,2017-03-12 15:00:16.735284
3403484,17164091,Entire home/apt,,Trinity-Bellwoods (81),76,5.0,2,1.0,61.0,,43.652256,-79.407278,2017-03-12 15:00:15.585512
6882907,2902583,Entire home/apt,,South Riverdale (70),6,4.5,2,1.0,55.0,,43.667254,-79.328426,2017-03-12 15:00:14.539902
2964842,15128004,Entire home/apt,,University (79),126,5.0,2,0.0,44.0,,43.661167,-79.404284,2017-03-12 15:00:14.537366
16993630,76420203,Entire home/apt,,Flemingdon Park (44),1,0.0,2,1.0,54.0,,43.716404,-79.336219,2017-03-12 15:00:14.531156
14556089,12767398,Entire home/apt,,Church-Yonge Corridor (75),1,0.0,3,1.0,54.0,,43.668806,-79.380373,2017-03-12 15:00:13.079709
1570675,8352000,Entire home/apt,,Oakridge (121),89,5.0,2,1.0,60.0,,43.700721,-79.273181,2017-03-12 15:00:06.499201
17319601,24593297,Entire home/apt,,Greenwood-Coxwell (65),2,0.0,2,1.0,61.0,,43.665117,-79.324138,2017-03-12 15:00:05.407656
13826362,50667793,Entire home/apt,,South Riverdale (70),22,4.5,2,1.0,53.0,,43.659901,-79.338642,2017-03-12 15:00:04.162463
13001726,69358188,Entire home/apt,,South Riverdale (70),67,5.0,2,0.0,49.0,,43.660263,-79.340901,2017-03-12 15:00:02.895951
15256925,93358127,Entire home/apt,,Kennedy Park (124),10,4.5,4,2.0,42.0,,43.724019,-79.264725,2017-03-12 15:00:01.793564
12542937,67964790,Entire home/apt,,North St.James Town (74),19,4.5,3,0.0,61.0,,43.671601,-79.371634,2017-03-12 15:00:00.609628
16987105,89418692,Entire home/apt,,Waterfront Communities-The Island (77),0,0.0,2,1.0,61.0,,43.644867,-79.394722,2017-03-12 14:59:55.576981
10437675,52183791,Entire home/apt,,Moss Park (73),8,5.0,2,1.0,54.0,,43.65707,-79.371647,2017-03-12 14:59:55.573226
13559244,74305470,Entire home/apt,,The Beaches (63),19,4.5,2,1.0,61.0,,43.673903,-79.306913,2017-03-12 14:59:55.568767
14084357,394329,Entire home/apt,,Annex (95),8,5.0,2,1.0,58.0,,43.674179,-79.404395,2017-03-12 14:59:55.565854
429943,377846,Entire home/apt,,East End-Danforth (62),31,4.5,3,1.0,44.0,,43.684986,-79.291311,2017-03-12 14:59:55.558922
15143572,3299475,Entire home/apt,,South Riverdale (70),2,0.0,5,2.0,58.0,,43.664418,-79.350784,2017-03-12 14:59:54.208112
7801902,40997771,Entire home/apt,,Waterfront Communities-The Island (77),44,5.0,2,1.0,58.0,,43.645039,-79.388448,2017-03-12 14:59:54.205024
13299039,4590889,Entire home/apt,,Blake-Jones (69),3,4.5,4,2.0,61.0,,43.680183,-79.33188,2017-03-12 14:59:54.202519
14561775,68662677,Entire home/apt,,Waterfront Communities-The Island (77),16,5.0,3,0.0,61.0,,43.64274,-79.401982,2017-03-12 14:59:54.195520
13624825,23614215,Entire home/apt,,Annex (95),36,4.5,2,0.0,42.0,,43.672227,-79.392257,2017-03-12 14:59:54.191615
15478450,97766929,Entire home/apt,,Niagara (82),2,0.0,2,0.0,58.0,,43.637164,-79.405083,2017-03-12 14:59:54.189231
4066221,3437189,Entire home/apt,,Banbury-Don Mills (42),3,5.0,3,1.0,58.0,,43.726127,-79.327222,2017-03-12 14:59:54.185165
6662510,34874347,Entire home/apt,,Woodbine Corridor (64),11,4.5,3,1.0,61.0,,43.667879,-79.312438,2017-03-12 14:59:54.182362
5833586,2208107,Entire home/apt,,Regent Park (72),2,0.0,2,1.0,42.0,,43.659829,-79.357462,2017-03-12 14:59:54.179482
13771490,29895706,Entire home/apt,,The Beaches (63),8,5.0,3,1.0,62.0,,43.672338,-79.29084,2017-03-12 14:59:52.945276
7181166,37621445,Entire home/apt,,Woodbine Corridor (64),11,5.0,4,2.0,61.0,,43.683999,-79.313088,2017-03-12 14:59:52.943213
7007310,35647442,Entire home/apt,,Danforth East York (59),53,4.5,2,0.0,54.0,,43.686489,-79.345894,2017-03-12 14:59:52.940325
14360661,14964549,Entire home/apt,,Playter Estates-Danforth (67),3,5.0,6,2.0,53.0,,43.680022,-79.346382,2017-03-12 14:59:52.934280
17461893,73577366,Entire home/apt,,Moss Park (73),0,0.0,4,1.0,61.0,,43.655843,-79.355799,2017-03-12 14:59:52.932324
4149739,21526358,Entire home/apt,,Annex (95),53,4.5,2,1.0,61.0,,43.673092,-79.403841,2017-03-12 14:59:52.928669
17092316,99662270,Entire home/apt,,Waterfront Communities-The Island (77),5,4.5,4,1.0,61.0,,43.643512,-79.388455,2017-03-12 14:59:52.926498
16392987,107385705,Entire home/apt,,Regent Park (72),9,5.0,4,2.0,61.0,,43.657267,-79.358685,2017-03-12 14:59:52.920152
14407173,49306637,Entire home/apt,,North St.James Town (74),18,4.5,2,1.0,49.0,,43.671113,-79.379291,2017-03-12 14:59:52.917087
9666421,2026312,Entire home/apt,,South Riverdale (70),10,5.0,2,1.0,58.0,,43.666823,-79.338663,2017-03-12 14:59:51.383785
1877396,725614,Entire home/apt,,Playter Estates-Danforth (67),17,4.5,2,0.0,61.0,,43.682028,-79.346128,2017-03-12 14:59:51.380815
5204607,1372066,Entire home/apt,,South Riverdale (70),2,0.0,2,1.0,58.0,,43.659855,-79.351266,2017-03-12 14:59:51.372731
8185393,29825210,Entire home/apt,,Moss Park (73),0,0.0,2,1.0,45.0,,43.657426,-79.371115,2017-03-12 14:59:51.369843
1033151,377846,Entire home/apt,,East End-Danforth (62),28,4.5,2,1.0,49.0,,43.681417,-79.305189,2017-03-12 14:59:51.366746
9330322,11246045,Entire home/apt,,South Riverdale (70),8,5.0,4,1.0,55.0,,43.665277,-79.325741,2017-03-12 14:59:51.360616
7600332,39850488,Entire home/apt,,North Riverdale (68),6,5.0,2,0.0,50.0,,43.667941,-79.34718,2017-03-12 14:59:51.357581
706332,1783164,Entire home/apt,,Moss Park (73),20,4.0,4,1.0,58.0,,43.65348,-79.37302,2017-03-12 14:59:50.317540
830516,4350429,Entire home/apt,,North Riverdale (68),49,4.5,1,1.0,49.0,,43.676853,-79.346245,2017-03-12 14:59:50.310328
13031045,40510045,Entire home/apt,,Annex (95),53,4.5,4,1.0,61.0,,43.673638,-79.399527,2017-03-12 14:59:50.307988
12601359,3737226,Entire home/apt,,Moss Park (73),4,5.0,2,1.0,61.0,,43.663258,-79.368451,2017-03-12 14:59:50.305454
1851460,725614,Entire home/apt,,Danforth (66),23,5.0,2,0.0,61.0,,43.682297,-79.345123,2017-03-12 14:59:50.300459
17242800,31397994,Entire home/apt,,Church-Yonge Corridor (75),6,5.0,4,1.0,61.0,,43.655804,-79.379974,2017-03-12 14:59:50.298370
17175439,66631663,Entire home/apt,,Church-Yonge Corridor (75),2,0.0,2,0.0,61.0,,43.652666,-79.374908,2017-03-12 14:59:50.292676
16202177,30535149,Entire home/apt,,Moss Park (73),8,5.0,2,1.0,61.0,,43.655005,-79.365214,2017-03-12 14:59:50.290097
7048325,36955628,Entire home/apt,,Woodbine Corridor (64),3,4.5,3,1.0,61.0,,43.677284,-79.317317,2017-03-12 14:59:50.285603
17477872,61464792,Entire home/apt,,Bay Street Corridor (76),0,0.0,3,1.0,61.0,,43.662924,-79.386766,2017-03-12 14:59:50.281453
10357520,1311028,Entire home/apt,,South Riverdale (70),0,0.0,2,1.0,58.0,,43.658806,-79.344185,2017-03-12 14:59:48.977165
13434274,18010704,Entire home/apt,,Church-Yonge Corridor (75),8,4.5,2,0.0,58.0,,43.666408,-79.384597,2017-03-12 14:59:48.972890
8722881,16602271,Entire home/apt,,Regent Park (72),27,4.0,2,0.0,45.0,,43.65933,-79.364892,2017-03-12 14:59:48.970646
15866436,62543180,Entire home/apt,,Waterfront Communities-The Island (77),19,5.0,4,1.0,53.0,,43.647658,-79.396162,2017-03-12 14:59:48.966722
1092407,377846,Entire home/apt,,East End-Danforth (62),24,4.5,3,0.0,52.0,,43.681567,-79.305147,2017-03-12 14:59:48.963802
16147609,18116963,Entire home/apt,,Birchcliffe-Cliffside (122),2,0.0,5,3.0,61.0,,43.686013,-79.277644,2017-03-12 14:59:48.950090
15830543,6671943,Entire home/apt,,Waterfront Communities-The Island (77),4,5.0,2,1.0,47.0,,43.640929,-79.382251,2017-03-12 14:59:48.946894
15059285,75271183,Entire home/apt,,Cabbagetown-South St.James Town (71),32,5.0,3,1.0,61.0,,43.667557,-79.370277,2017-03-12 14:59:47.542292
8590322,16602271,Entire home/apt,,Moss Park (73),13,4.0,3,0.0,53.0,,43.660628,-79.367091,2017-03-12 14:59:47.539262
15182044,2129309,Entire home/apt,,Woodbine Corridor (64),1,0.0,2,0.0,61.0,,43.671143,-79.317448,2017-03-12 14:59:47.536804
13390700,2723198,Entire home/apt,,Broadview North (57),35,5.0,2,1.0,54.0,,43.684706,-79.354439,2017-03-12 14:59:47.532418
1718363,8478072,Entire home/apt,,Waterfront Communities-The Island (77),40,5.0,2,0.0,57.0,,43.650127,-79.389725,2017-03-12 14:59:47.529055
13270650,1018683,Entire home/apt,,Danforth (66),0,0.0,1,1.0,46.0,,43.682064,-79.345843,2017-03-12 14:59:47.520524
17032377,142682,Entire home/apt,,Old East York (58),0,0.0,5,2.0,61.0,,43.697904,-79.329418,2017-03-12 14:59:47.513058
